# number of edges, number of variables
2000	530
# edges
486	468	d
486	486	Mq
486	486	AMs
486	486	MAs
487	471	d
487	487	Mq
487	487	AMs
487	487	MAs
488	488	Mq
488	488	MAs
488	488	AMs
488	489	d
489	470	d
489	489	Mq
489	489	AMs
489	489	MAs
490	478	d
490	490	Mq
490	490	AMs
490	490	MAs
491	484	d
491	491	Mq
491	491	AMs
491	491	MAs
492	492	Mq
492	492	MAs
492	492	AMs
492	493	d
493	493	Mq
493	493	MAs
493	493	AMs
494	494	Mq
494	494	MAs
494	494	AMs
494	495	d
495	495	Mq
495	495	MAs
495	495	AMs
495	502	d
496	496	Mq
496	496	MAs
496	496	AMs
496	497	d
497	497	Mq
497	497	MAs
497	497	AMs
497	498	d
498	498	Mq
498	498	MAs
498	498	AMs
499	499	Mq
499	499	MAs
499	499	AMs
499	500	d
500	500	Mq
500	500	MAs
500	500	AMs
501	501	Mq
501	501	MAs
501	501	AMs
502	502	Mq
502	502	MAs
502	502	AMs
503	492	d
503	503	Mq
503	503	AMs
503	503	MAs
504	504	Mq
504	504	MAs
504	504	AMs
504	505	d
505	501	d
505	505	Mq
505	505	AMs
505	505	MAs
506	499	d
506	506	Mq
506	506	AMs
506	506	MAs
507	507	Mq
507	507	MAs
507	507	AMs
507	508	d
508	508	Mq
508	508	MAs
508	508	AMs
508	509	d
509	509	Mq
509	509	MAs
509	509	AMs
510	510	Mq
510	510	MAs
510	510	AMs
511	510	d
511	511	Mq
511	511	AMs
511	511	MAs
512	511	d
512	512	Mq
512	512	AMs
512	512	MAs
513	513	Mq
513	513	MAs
513	513	AMs
513	514	d
514	514	Mq
514	514	MAs
514	514	AMs
514	516	d
515	515	Mq
515	515	MAs
515	515	AMs
516	516	Mq
516	516	MAs
516	516	AMs
517	517	Mq
517	517	MAs
517	517	AMs
517	518	d
518	515	d
518	518	Mq
518	518	AMs
518	518	MAs
519	519	Mq
519	519	MAs
519	519	AMs
520	520	Mq
520	520	MAs
520	520	AMs
520	521	d
521	515	a
521	519	d
521	521	Mq
521	521	AMs
521	521	MAs
522	522	Mq
522	522	MAs
522	522	AMs
522	523	d
523	523	Mq
523	523	MAs
523	523	AMs
524	522	d
524	524	Mq
524	524	AMs
524	524	MAs
525	525	Mq
525	525	MAs
525	525	AMs
526	526	Mq
526	526	MAs
526	526	AMs
526	527	d
527	527	Mq
527	527	MAs
527	527	AMs
528	528	Mq
528	528	MAs
528	528	AMs
528	529	d
